yield,radiation,rain,avg_min_temp,avg_max_temp,class
2.066875,134199.99,1432.65,1.3129,12.2567,1
1.44,147001.93,1609.45,2.2019,13.12,1
1.53625,265137.95,2713.3,2.4464,13.4561,1
1.383125,282605.38,2950.13,3.0907,14.1405,1
1.48533922256796,161968.9745633783,2901.737981729332,2.0754154553193396,13.890259757760969,1
1.3410481449322966,148104.76319154364,2724.0397527952746,2.2676098085961693,13.951214202073567,1
1.528301532233971,138112.1405367614,2271.024125341535,2.807982100740496,13.618556330046014,1
1.3083367377584947,273217.4498518836,2379.2671318460057,2.8956610498948274,14.007988048849526,1
1.7668516148834015,164068.0260366646,1720.0671343709796,1.736872375652918,13.017659862328117,1
1.4783297535355446,246376.40617061895,2243.383964683776,2.1323232383329684,12.824176666857621,1
1.4096298639425653,225288.04367540817,2813.0633172416974,1.851310252021426,13.410544837860144,1
1.5092349642002085,183781.24383321233,2545.662533315817,2.336414819964504,12.754340368402968,1
1.5882508384884029,197899.8176204586,1806.2999773340362,1.6642007241546364,13.055128992796694,1
1.8783055325523463,228432.65178554915,2188.5696187439307,2.5138198498839617,12.74638530361485,1
1.8653064500038345,134452.27172124173,2743.6374499709273,2.4807593409881123,13.41161853686472,1
1.8031927388211857,133497.87887961062,1745.4410209081802,2.3390073170211494,13.885538088062692,1
1.5225808919275923,280690.145913412,2279.6386955834796,2.202084936790257,12.758388053700207,1
1.763693989803486,139406.839721009,1517.357185407914,1.7500538309851152,12.845450219697453,1
1.8082601799721436,276212.0660985419,2631.2752457664706,2.854758169801089,12.463546941489144,1
1.4336281058035512,145304.60990483974,1545.2985858487896,2.651236532546365,13.44101406444019,1
1.4514875866314325,154710.14914682342,2427.976422758952,2.182042380049813,13.966845774871626,1
1.575680916424736,224297.42656179445,1716.5545089587513,1.5615866564820426,12.76429304370563,1
1.9105943917367956,152319.15803359036,2097.2872093578626,2.5093688171553743,13.00476437929917,1
1.7581942401595265,152394.68689355283,2874.70939610001,1.634826854675834,13.158439439335627,1
1.6007221500038873,272157.5786616372,1914.7857030335142,1.6104277029013694,12.865639291579381,1
1.3913623490997173,171947.90766497698,1843.7189639489816,2.3783322683407153,13.77591191238698,1
1.7717125111284648,170874.00653588065,2264.9608729204406,2.132626300333395,13.301767096285106,1
1.7557630668485833,151062.6130628437,2551.473845618385,2.324171809595302,12.858046958458592,1
1.451695260012505,223725.02255069627,2248.4011333349035,1.832239180244183,13.834191447018613,1
1.741842205409198,242808.58796878502,2645.575789129,2.417669284783291,12.464500114423984,1
1.810992644761086,216984.7955638866,2393.9749998825073,1.854423385587983,12.56105363035793,1
1.735826884786573,250061.7624730122,1435.4830909091868,2.3455225092769747,12.719831376540341,1
1.3083740094356926,267553.29733188736,2896.113376709617,2.5159913322680834,14.018376902493348,1
1.8735062723304858,179911.60000617543,2788.139419870365,1.819687266011747,12.75236799537343,1
1.3075590441580278,162943.13549887636,2727.70710895484,2.7705544131196094,13.47007462575864,1
1.3208124431172303,147673.0736110983,2535.271583591797,2.2777869252425793,13.63200482719254,1
1.4573888107123096,196256.70245427056,2621.942162246624,1.6822705001552167,13.7146401074107,1
1.7858122737576667,203655.01160842023,1654.0793749707902,1.657736516763208,13.201348185050508,1
1.8737423076926354,243402.98840263044,2457.1690388170136,1.5473451561316574,13.122301787462337,1
1.8558680582416325,175612.42699035662,2487.6907464620276,2.794544234635841,13.676459984528849,1
1.8120575595589064,209972.41699480228,1501.5137830107988,1.9238622460546944,12.468986159312895,1
1.8484907461286864,149404.47140480453,1668.163568964671,1.94454073419358,13.436004591204862,1
1.4573176621042503,220915.3881097716,2724.7044663415118,1.7542100081069456,12.487051074508036,1
1.377586739361204,157408.40830160712,1419.7999963667219,2.2874725956606863,12.745252676726656,1
1.8989395875349342,257696.16623918252,1867.735686741667,2.997860260042901,13.361346255303701,1
1.297264098178498,168214.09750882266,1866.7352971503133,1.7200672637305847,13.551267168285944,1
1.672648105517975,153796.27406459147,2251.820473630933,2.7833094998384027,13.935995182946803,1
1.7132448873890904,206764.5231751739,2871.448683558685,2.3010338147823903,13.590602259842694,1
1.5243888966185273,253698.80224125093,2745.4085552862844,2.4995645938240494,12.709509960874936,1
1.5695723823050645,268647.4736444108,1530.7903427659924,2.6582836372247365,12.798163978809047,1
1.569460407945917,241220.42870887928,2381.032946806353,1.8639560310495715,12.989094434797153,1
1.298982369593096,208701.81849844527,2639.336763817385,2.811671870551688,12.631480467012768,1
1.876662300957895,159954.57769708865,2004.8085716319854,2.479568719887771,12.699446820433316,1
1.614005405079898,275635.7212103172,1914.3342772882252,1.736385038089015,12.77997519964083,1
1.4978615238352888,158625.17725875325,1492.3781045011078,2.9728724348126354,13.332758281936265,1
1.7613846053400488,262881.1064275911,2528.824703638079,1.8773460988333457,13.317685045450707,1
1.4186318174337387,257785.37177386717,2631.8487678440106,1.8763501858660814,14.019171219661539,1
1.7738428226569194,273470.98742129904,2111.5921918505383,1.535266113822772,12.583362597960923,1
1.6708113424597104,215146.8925396405,1712.032525318851,2.4035992292030866,12.725046038555488,1
1.683274350625346,224226.27372248424,2671.4944242726283,2.245575447634817,13.623085684681325,1
1.7103654336629777,166563.49420394714,1573.0542947210456,2.408324208365899,13.311662814375437,1
1.8797375753505916,237337.02220164702,2860.876403478481,1.8665180406308022,14.023916031326497,1
1.6152298196899955,234164.20098026522,2932.5831551838314,2.7414481583597796,13.110464061177863,1
1.9168216810171819,248509.39379780323,2037.319584547542,1.9919879003252954,12.614001015018815,1
1.294479005655385,131475.7919161801,2401.7707870935587,2.6803188801008613,13.055904826504712,1
1.6622124879443398,132620.7436453292,2309.2568511121135,2.7393646323183285,12.927148742900812,1
1.9196553632563689,202660.98091453774,2793.3582092553265,1.9524858914577927,13.364744983035258,1
1.4846729744223528,269051.1762344226,2646.699352411978,2.3499862534581117,13.22781075888433,1
1.361118055900413,220798.3316462977,1963.9854794954135,2.7830324552989474,13.621793334879575,1
1.767013006122919,179836.1138260106,1579.4498471024403,2.6626132283345836,12.984719826779596,1
1.8651012518118655,171693.69646057338,2567.470823799724,1.6517711136729332,13.339807893114159,1
1.3597325981967279,284580.5004748628,2118.6481051781175,1.8378133109812347,12.6282547695995,1
1.636071729993396,204557.88436369767,1441.9037598670423,2.8413637495457813,12.91813749567062,1
1.3562004942775987,160729.15506300848,2359.749726782726,2.675164480648408,13.658698902853544,1
1.3999641130797453,282656.00963360106,1586.5009474457338,2.677116939745073,13.37806023232471,1
1.3806013832023891,221323.61893564498,2641.0256475294764,2.8566837542743984,12.473713512457737,1
1.3488325610957241,252419.47298970702,2391.5918793376545,2.561860357075396,12.463552595687458,1
1.5760160161795072,153086.20011355495,1898.2377942947846,2.2151071003412874,13.119573162042776,1
1.4052708667194596,228912.94488293325,2479.90208014537,1.7318261043161913,12.634908722703353,1
1.5860037641207363,247513.53325935605,2222.6309511554905,2.040279126472413,13.126242581275326,1
1.3154246738916275,173717.97230366818,2264.3908698829746,2.5597392479067254,12.553087766083761,1
1.3685801807876574,170588.62770637573,2660.1483625279698,2.8680484366197483,13.9150608996462,1
1.6496014788828295,256100.11267499754,2084.6617443013665,1.8371720915536536,13.096830656051855,1
1.476932467610695,136034.90460404856,2925.693811900537,1.7489461086527218,12.907490365365728,1
1.5720778286147936,206649.47941704304,1449.0489436196863,1.747004125924869,12.86949070830385,1
1.5432182639513092,245013.694280757,2576.2752656616676,2.3452296420470677,13.77303708439612,1
1.72960021424274,233800.08083626413,2165.680200270901,2.088413725643387,13.569143379893724,1
1.6041791871316684,151573.5613266,1602.7632422040376,2.364647694796098,13.392337599082005,1
1.7129187517117468,225666.49927358632,1977.95056262966,2.796161503893409,13.836441913644206,1
1.8979741212928198,156774.96674466177,2422.330874213436,2.5671321534875577,13.202447008692499,1
1.384798988985039,233860.67690541397,2800.691392099886,2.1381779558618663,13.678820975603413,1
1.7528414040165805,245148.95078804434,2574.096825165141,1.9978068287117514,12.61461617030132,1
